KRIPTOLAR,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Volume2,vol_fark,satis_fark
BZRXBTC-10,1633046400000,610,696,451,661,14187856000000000,1635724799999,80261042701,146894,6990629800000000,39700149697,0,19727822800000000,-5539966800000000,51
QSPETH-10,1633046400000,1402,2334,1226,1327,10984860000000000,1635724799999,175399825326,37499,5981111100000000,95690447051,0,16493553700000000,-5508693700000000,-75
HBARBNB-10,1633046400000,87080,100210,70760,77740,4338618800000000,1635724799999,3592681483850,45138,2097113100000000,1742084203980,0,9683216400000000,-5344597600000000,-9340
VIBETH-10,1633046400000,1294,2000,1230,1253,22404810400000000,1635724799999,316752681942,16059,18096703200000000,256000332323,0,27726979400000000,-5322169000000000,-41
FLMUSDT-10,1633046400000,43400000,58180000,42830000,52900000,46407065700000000,1635724799999,23573936150100000,777452,23023180100000000,11703038955230000,0,51527130360000000,-5120064660000000,9500000
PERLBNB-10,1633046400000,20640,23210,16090,16890,3788622700000000,1635724799999,739862494060,22897,1848698500000000,361906662940,0,8790079500000000,-5001456800000000,-3750
VETEUR-10,1633046400000,8302000,12750000,8223000,11550000,111810951368000000,1635724799999,11771619574628400,284037,56875471701000000,5999461337233640,0,116662474855000000,-4851523487000000,3248000
AUDIOBUSD-10,1633046400000,209900000,269500000,182600000,222400000,3964178249000000,1635724799999,8601956265615900,444809,1953143010000000,4256654347850000,0,8698872999000000,-4734694750000000,12500000
SNTETH-10,1633046400000,2511,2896,1960,2252,8025540300000000,1635724799999,191189468524,31313,3680631400000000,87484912237,0,12758624700000000,-4733084400000000,-259
COSBNB-10,1633046400000,4395,6153,3715,4046,109907265900000000,1635724799999,5272408199240,105599,55762129500000000,2674305594281,0,114542283300000000,-4635017400000000,-349
MFTETH-10,1633046400000,336,561,278,314,127375541000000000,1635724799999,463626324504,49228,63994790000000000,234872244538,0,131972555300000000,-4597014300000000,-22
TRXXRP-10,1633046400000,9363000,9772000,8333000,9122000,24773784130000000,1635724799999,2237397740651300,167052,12071719680000000,1093575077250700,0,29244712240000000,-4470928110000000,-241000
TUSDUSDT-10,1633046400000,100000000,100060000,99870000,99940000,29029188600000000,1635724799999,29023762721443700,185173,13072430100000000,13070236726430000,0,33395177200000000,-4365988600000000,-60000
RAMPBTC-10,1633046400000,624,800,427,442,7936340700000000,1635724799999,42916739484,62092,3679950700000000,19946127520,0,12298570000000000,-4362229300000000,-182
HARDBUSD-10,1633046400000,91560000,122760000,88730000,101380000,6063894400000000,1635724799999,6058116197020000,312531,2944905800000000,2941725807820000,0,10315531539000000,-4251637139000000,9820000
CLVUSDT-10,1633046400000,111600000,154500000,102200000,120100000,22892473570000000,1635724799999,28081200493200000,786098,11395325010000000,14033453235780000,0,27122147740000000,-4229674170000000,8500000
TRXUPUSDT-10,1633046400000,28245000,42218000,23193000,35202000,7868842657000000,1635724799999,2637820021145600,118121,4051606954000000,1352759458357710,0,12047350633000000,-4178507976000000,6957000
CHRBNB-10,1633046400000,74890,112670,67840,83490,13740653900000000,1635724799999,11057429167760,215087,7292835300000000,5866205638460,0,17819744200000000,-4079090300000000,8600
ADAGBP-10,1633046400000,157790000,172150000,131840000,143020000,2870692954000000,1635724799999,4470237759204500,100146,1383127007000000,2157371079077000,0,6902501438000000,-4031808484000000,-14770000
XRPUSDC-10,1633046400000,95370000,123000000,94390000,111270000,15168988000000000,1635724799999,16529541881280000,139317,8005992300000000,8730818563740000,0,18777699875000000,-3608711875000000,15900000
ICXBTC-10,1633046400000,3488,5187,2955,3805,6463015700000000,1635724799999,250610275828,383174,3287360800000000,127207529585,0,9839438500000000,-3376422800000000,317
ADABNB-10,1633046400000,545800,550600,366400,374500,8260872400000000,1635724799999,38524874886430,376625,4062524840000000,18984711335400,0,11375086190000000,-3114213790000000,-171300
TOMOBTC-10,1633046400000,4887,5500,3546,4245,1121783270000000,1635724799999,48589037801,151231,543845030000000,23556717927,0,4234038760000000,-3112255490000000,-642
CELOBTC-10,1633046400000,12865,13937,8988,10155,1218989760000000,1635724799999,133949465363,304181,601324030000000,66109799550,0,4296075550000000,-3077085790000000,-2710
TRXTUSD-10,1633046400000,8958000,10602000,8835000,10139000,4748852600000000,1635724799999,467016513247800,21245,2474085480000000,243933136844500,0,7808953560000000,-3060100960000000,1181000
SRMBTC-10,1633046400000,17030,19800,10830,11810,1518168760000000,1635724799999,212369820102,175212,752458590000000,105575638473,0,4547178760000000,-3029010000000000,-5220
TKOUSDT-10,1633046400000,172200000,234000000,171100000,191500000,13497505660000000,1635724799999,26842390650340000,895946,6583890150000000,13109096374470000,0,16507140703000000,-3009635043000000,19300000
HARDBTC-10,1633046400000,2088,2214,1464,1645,3400002910000000,1635724799999,60185694943,94477,1768264500000000,31619892386,0,6361947750000000,-2961944840000000,-443
ALPHABUSD-10,1633046400000,86640000,116140000,86000000,102200000,3926280700000000,1635724799999,4028058589960000,148491,1929249700000000,1978177847030000,0,6733584727000000,-2807304027000000,15560000
EOSBTC-10,1633046400000,8980,10130,6660,7570,5469418449000000,1635724799999,446859293657,424358,2745880824000000,224683472099,0,8256814834000000,-2787396385000000,-1410
RSRBNB-10,1633046400000,7800,9850,6780,7590,22378399900000000,1635724799999,1799180286480,18906,10599076600000000,851170524150,0,25135677500000000,-2757277600000000,-210
REQBTC-10,1633046400000,412,586,312,334,35119754700000000,1635724799999,137550887840,324087,17534668900000000,68605812284,0,37864515300000000,-2744760600000000,-78
XRPGBP-10,1633046400000,71180000,89240000,69110000,80920000,7268218600000000,1635724799999,5726080440910000,100466,3571213600000000,2814694777100000,0,9992408500000000,-2724189900000000,9740000
ALPACABUSD-10,1633046400000,84880000,108200000,81530000,89500000,7274617610000000,1635724799999,6743110011316000,288587,3522122930000000,3263333071835000,0,9964999920000000,-2690382310000000,4620000
XEMBTC-10,1633046400000,335,362,248,313,31345657000000000,1635724799999,95001347279,136145,15005115500000000,45639018218,0,33987567500000000,-2641910500000000,-22
PROSETH-10,1633046400000,70990,90780,46200,52820,2116985400000000,1635724799999,1357929227610,318943,1012294700000000,651382789430,0,4728501226000000,-2611515826000000,-18170
MDXBUSD-10,1633046400000,113000000,166200000,100000000,101100000,7040281280000000,1635724799999,9258370297410000,533701,3419307460000000,4512642068640000,0,9629056405000000,-2588775125000000,-11900000
OGNBTC-10,1633046400000,1694,2041,1247,1646,7197689200000000,1635724799999,113970243572,283877,3646782800000000,57946681500,0,9775821600000000,-2578132400000000,-48
ARKBTC-10,1633046400000,3206,3740,2359,2818,2404405360000000,1635724799999,68640786581,145082,1108269390000000,31638497182,0,4971333700000000,-2566928340000000,-388
TVKBTC-10,1633046400000,414,498,289,405,31692971000000000,1635724799999,116312899974,294251,15093827400000000,55637019876,0,34220971000000000,-2528000000000000,-9
ALPHABTC-10,1633046400000,1975,2219,1553,1664,2355880200000000,1635724799999,42888163806,85804,1148938200000000,20913834521,0,4870112000000000,-2514231800000000,-311
ALGOBNB-10,1633046400000,419000,498900,340000,348700,1332644000000000,1635724799999,5432043681500,60310,692283300000000,2828483402200,0,3726803930000000,-2394159930000000,-70300
WRXBTC-10,1633046400000,2409,2500,1901,2335,3205832420000000,1635724799999,71238491669,226080,1607626930000000,35829654494,0,5575345490000000,-2369513070000000,-74
BRDETH-10,1633046400000,4936,9200,4484,4780,2648163600000000,1635724799999,143413216209,22504,1276629900000000,69766432807,0,5016578400000000,-2368414800000000,-156
AUDIOBTC-10,1633046400000,4792,5366,2965,3623,2862448210000000,1635724799999,108838812370,250588,1491160930000000,56842336967,0,5194117260000000,-2331669050000000,-1169
WTCBTC-10,1633046400000,2022,2068,1482,1606,3061707178000000,1635724799999,54059272034,202790,1569370156000000,27776046795,0,5378167353000000,-2316460175000000,-416
SKLUSDT-10,1633046400000,29670000,48900000,27350000,34090000,129082747900000000,1635724799999,45549195206495000,1447873,64446514700000000,22789264251665000,0,131393583300000000,-2310835400000000,4420000
CRVBTC-10,1633046400000,5329,9350,4178,7203,7611457269000000,1635724799999,477751923839,561997,3836773235000000,240256089286,0,9918557177000000,-2307099908000000,1874
XRPEUR-10,1633046400000,82480000,105950000,80640000,96620000,19820574300000000,1635724799999,18636317596830000,392804,9804719000000000,9230569046790000,0,22120640543000000,-2300066243000000,14140000
AVAUSDT-10,1633046400000,273100000,366800000,261700000,280500000,4775121390000000,1635724799999,14601711871050000,602496,2362853900000000,7240573779720000,0,7028085636000000,-2252964246000000,7400000
FRONTBTC-10,1633046400000,2568,3241,1738,1872,1904979490000000,1635724799999,43102834999,96889,910570240000000,20615396800,0,4131950630000000,-2226971140000000,-696
ATABTC-10,1633046400000,1893,2312,1530,1750,2803033200000000,1635724799999,51836160892,123147,1479616500000000,27417198578,0,5027880900000000,-2224847700000000,-143
MBOXBUSD-10,1633046400000,443500000,569700000,342300000,428900000,4700275700000000,1635724799999,21696008813210000,862033,2237607010000000,10359651981180000,0,6873398230000000,-2173122530000000,-14600000
TRUBTC-10,1633046400000,1008,1249,714,968,10850385240000000,1635724799999,102825497258,244295,5694449490000000,54106038856,0,12962431200000000,-2112045960000000,-40
MINABTC-10,1633046400000,9269,10200,6204,7286,1944909530000000,1635724799999,152282376452,206504,1012505150000000,79526480254,0,4013734120000000,-2068824590000000,-1983
AVAXBTC-10,1633046400000,152060,153310,87000,105170,1496136414000000,1635724799999,1650896816553,1345649,744362462000000,820894008419,0,3513907043000000,-2017770629000000,-46890
SXPBTC-10,1633046400000,4979,5193,3106,3987,7389010260000000,1635724799999,304324455939,570644,3665168900000000,150651763399,0,9357441130000000,-1968430870000000,-992
CVCETH-10,1633046400000,14450,16890,9920,11050,956560100000000,1635724799999,128910125260,13591,436863400000000,59856533020,0,2887777000000000,-1931216900000000,-3400
USDTIDRT-10,1633046400000,1432300,1434000,1394600,1420800,1692860900000000,1635724799999,24010845845000,133074,859657400000000,12194712090600,0,3607116944000000,-1914256044000000,-11500
TKOBTC-10,1633046400000,3929,4247,2980,3120,1261430210000000,1635724799999,44067015339,93029,615148370000000,21562151852,0,3160464830000000,-1899034620000000,-809
ALPACAUSDT-10,1633046400000,84960000,107220000,81300000,89430000,20685690430000000,1635724799999,19060034765836000,696982,10096075990000000,9314622255416000,0,22569374290000000,-1883683860000000,4470000
TWTBTC-10,1633046400000,2250,2580,1625,1697,2956829800000000,1635724799999,58801208551,95890,1400059100000000,27977133400,0,4838925400000000,-1882095600000000,-553
ONGUSDT-10,1633046400000,113400000,196800000,104640000,128430000,11324552572000000,1635724799999,14912603306183500,514572,5817351356000000,7672226671948300,0,13159976243000000,-1835423671000000,15030000
ONEBNB-10,1633046400000,38840,82500,37100,57870,41617520400000000,1635724799999,22834516684910,188830,22047704100000000,12111189456370,0,43422192100000000,-1804671700000000,19030
DIABTC-10,1633046400000,3469,3895,2631,2981,2313427167000000,1635724799999,73489650070,169206,1189601155000000,37958854785,0,3968882148000000,-1655454981000000,-488
ATOMBTC-10,1633046400000,82630,87200,50590,60740,2054756523000000,1635724799999,1291260781606,1171555,994934852000000,625282582047,0,3702570382000000,-1647813859000000,-21890
GLMETH-10,1633046400000,16430,18980,11630,12640,2819450600000000,1635724799999,408545079450,34628,1050770900000000,154632696770,0,4457429900000000,-1637979300000000,-3790
XEMBUSD-10,1633046400000,14680000,20110000,14430000,19210000,6567748600000000,1635724799999,1128003484370000,94295,3188602500000000,547688246390000,0,8162467100000000,-1594718500000000,4530000
BLZBTC-10,1633046400000,483,522,367,425,19376827500000000,1635724799999,85036518781,123268,9608828700000000,42270393930,0,20960387200000000,-1583559700000000,-58
BLZETH-10,1633046400000,7045,7486,5381,6097,2088554700000000,1635724799999,138492943502,18726,1048428500000000,69676224316,0,3618044100000000,-1529489400000000,-948
EOSUPUSDT-10,1633046400000,51990000,87090000,40710000,66780000,8275630271000000,1635724799999,5616907344940100,204417,4299844746000000,2903229370530600,0,9799863026000000,-1524232755000000,14790000
TRIBEBTC-10,1633046400000,1339,1657,1161,1452,2578405800000000,1635724799999,35093509761,78356,1336015300000000,18264250873,0,4091411300000000,-1513005500000000,113
CLVBTC-10,1633046400000,2546,2784,1795,1957,2518348300000000,1635724799999,54179139714,99792,1368169160000000,29550341974,0,4022413110000000,-1504064810000000,-589
RVNBNB-10,1633046400000,24820,28450,21000,22980,5094428600000000,1635724799999,1249922085710,23838,2573426400000000,633583302730,0,6573212400000000,-1478783800000000,-1840
SUSHIBTC-10,1633046400000,23160,23720,16360,17770,2130250118000000,1635724799999,401423519703,461566,1028725456000000,194233505722,0,3605854966000000,-1475604848000000,-5390
LUNABTC-10,1633046400000,88670,102260,56320,69990,3819152686000000,1635724799999,2844676821591,1886353,1891277367000000,1410113098596,0,5241197195000000,-1422044509000000,-18680
XRPAUD-10,1633046400000,132130000,168760000,127230000,148480000,6698767200000000,1635724799999,9872755868300000,146706,3460964500000000,5100452036410000,0,8118850034000000,-1420082834000000,16350000
XRPETH-10,1633046400000,31780,34200,24060,25960,22285732400000000,1635724799999,6388061618836,408269,10783389800000000,3089588996000,0,23656024300000000,-1370291900000000,-5820
RDNBTC-10,1633046400000,1341,1579,914,1020,1654917500000000,1635724799999,20231479418,69284,797509100000000,9721972187,0,3018647200000000,-1363729700000000,-321
EPSBUSD-10,1633046400000,47300000,67420000,46900000,50770000,20914362800000000,1635724799999,11816185075810000,515721,10056054600000000,5687192712180000,0,22238519853400000,-1324157053400000,3470000
DEXEUSDT-10,1633046400000,1211000000,1510000000,1165000000,1219000000,914565164000000,1635724799999,11990335397800000,682192,455258004000000,5985439097730000,0,2208027795000000,-1293462631000000,8000000
ZILBNB-10,1633046400000,22120,26290,18580,21450,11065668300000000,1635724799999,2405249894290,30539,5619936000000000,1225398302080,0,12352213500000000,-1286545200000000,-670
C98BTC-10,1633046400000,7114,8767,5177,5991,2495255080000000,1635724799999,168069823737,268043,1126321000000000,75018032902,0,3775191450000000,-1279936370000000,-1123
TUSDBUSD-10,1633046400000,99990000,100020000,99980000,100010000,10159475680000000,1635724799999,10159342995728000,33363,4391382180000000,4391497772442000,0,11410798790000000,-1251323110000000,20000
XLMUPUSDT-10,1633046400000,5633000,14069000,5486000,9469000,38187467590000000,1635724799999,3599181111461670,159624,19272988946000000,1818476294716340,0,39424410585000000,-1236942995000000,3836000
CLVBUSD-10,1633046400000,111800000,154100000,102400000,120100000,5092559200000000,1635724799999,6290239533320000,359653,2559278480000000,3170642364030000,0,6313171490000000,-1220612290000000,8300000
ADATUSD-10,1633046400000,211800000,238000000,181200000,196400000,608842400000000,1635724799999,1306264349286000,17621,304952610000000,654017204680000,0,1780726828000000,-1171884428000000,-15400000
XEMUSDT-10,1633046400000,14670000,19510000,14400000,19230000,156054430900000000,1635724799999,26757317851900000,1170259,80820460700000000,13852824327730000,0,157216898385000000,-1162467485000000,4560000
VETETH-10,1633046400000,3200,3507,2929,3104,128259278900000000,1635724799999,4101385463923,286816,66763949200000000,2137383865978,0,129401847000000000,-1142568100000000,-96
DEXEBUSD-10,1633046400000,1213000000,1509000000,1165000000,1220000000,382033803000000,1635724799999,5049926826700000,360657,183752862000000,2432399896180000,0,1510281200400000,-1128247397400000,7000000
DOTBTC-10,1633046400000,65300,75400,56450,69760,6492723780000000,1635724799999,4359994776402,3320554,3207726714000000,2154367934755,0,7578232591000000,-1085508811000000,4460
ADABIDR-10,1633046400000,3024500,3377900,2603400,2790700,873664880000000,1635724799999,26578805110690,109464,448507080000000,13653933365820,0,1957335160000000,-1083670280000000,-233800
RIFBTC-10,1633046400000,475,487,417,437,9183757500000000,1635724799999,41916008591,46806,5675247200000000,26035919452,0,10238747200000000,-1054989700000000,-38
TKOBUSD-10,1633046400000,172200000,233000000,171300000,191600000,3691371930000000,1635724799999,7354724947780000,313662,1763779530000000,3513926782380000,0,4740052989000000,-1048681059000000,19400000
RVNBTC-10,1633046400000,220,244,163,197,89007305000000000,1635724799999,176836724707,222860,40795298300000000,81365168409,0,90055837100000000,-1048532100000000,-23
C98BNB-10,1633046400000,804900,964500,678400,699500,945556980000000,1635724799999,7803977625670,114243,599233040000000,4991489621710,0,1990134870000000,-1044577890000000,-105400
OMGBTC-10,1633046400000,28460,38180,20390,21880,3785144278000000,1635724799999,1040891966890,866833,1889036722000000,521411074034,0,4811331033000000,-1026186755000000,-6580
NEARBTC-10,1633046400000,15804,21494,11920,16574,2706600440000000,1635724799999,434393336872,536395,1313411910000000,210658726891,0,3707784230000000,-1001183790000000,770
USDPBUSD-10,1633046400000,99990000,100410000,99980000,100000000,1968196371000000,1635724799999,1968464058949400,12276,1171618601000000,1171948663911200,0,2944872829000000,-976676458000000,10000
AIONETH-10,1633046400000,4665,5272,3865,4372,2775674795000000,1635724799999,125839030169,25459,1315495500000000,59959620645,0,3742958345000000,-967283550000000,-293
XECBUSD-10,1633046400000,24463,25995,16000,18227,190330587632600,1635724799999,40098768617195000,1133600,90319685708500,19032995101008200,0,1141432464248300,-951101876615700,-6236
UFTETH-10,1633046400000,30080,35330,22260,23260,871545563000000,1635724799999,246116510532,67598,392152600000000,111426055710,0,1809383097000000,-937837534000000,-6820
SOLBTC-10,1633046400000,322620,370340,238350,330200,1967429647000000,1635724799999,5915552876171,4023196,964537556000000,2900634968900,0,2900584174000000,-933154527000000,7580
KMDBTC-10,1633046400000,1995,2261,1577,1755,3014753557000000,1635724799999,56790881000,146088,1537617965000000,28916478942,0,3895553465000000,-880799908000000,-240
ONGBTC-10,1633046400000,2587,3580,1730,2085,2954314400000000,1635724799999,70436511811,115366,1456313500000000,34744486080,0,3832553400000000,-878239000000000,-502
ICXETH-10,1633046400000,50980,75280,43580,54080,989934472000000,1635724799999,568220244967,44503,501825546000000,287877871234,0,1847637353000000,-857702881000000,3100
LOOMETH-10,1633046400000,3066,3891,2204,2574,14309649100000000,1635724799999,418762842407,41453,6818917700000000,199819222534,0,15166241600000000,-856592500000000,-492
PIVXBTC-10,1633046400000,1518,1717,1059,1287,1348177800000000,1635724799999,17744570953,77784,691330000000000,9085432716,0,2188787900000000,-840610100000000,-231
UNIBTC-10,1633046400000,53700,56480,39260,40760,1173800549000000,1635724799999,531917523111,773174,571753794000000,259331359008,0,1996001349000000,-822200800000000,-12940
SPARTABNB-10,1633046400000,121940,177870,64010,64100,6621071200000000,1635724799999,7137224435890,154769,3007472900000000,3290054273490,0,7435412700000000,-814341500000000,-57840
SXPBNB-10,1633046400000,562900,643300,411300,465700,1143517760000000,1635724799999,5827589866660,94232,611351890000000,3107152433600,0,1945839060000000,-802321300000000,-97200
CVPETH-10,1633046400000,67890,98000,36670,39930,558365169000000,1635724799999,342345691280,32797,247578400000000,153149616940,0,1354445365000000,-796080196000000,-27960
ATABNB-10,1633046400000,214200,265800,189200,204200,711133300000000,1635724799999,1629889784410,34216,374582000000000,856757744910,0,1493657400000000,-782524100000000,-10000
CHRBTC-10,1633046400000,663,956,510,714,17849823000000000,1635724799999,118626584793,175167,8730517700000000,58065707083,0,18617347300000000,-767524300000000,51
BAKEBNB-10,1633046400000,443000,517700,356300,381600,2011197630000000,1635724799999,8728561217390,108170,994868980000000,4324257131680,0,2772072740000000,-760875110000000,-61400
XEMETH-10,1633046400000,4892,5437,3675,4479,3673457400000000,1635724799999,166077721346,14096,1851819800000000,83696552496,0,4434266900000000,-760809500000000,-413
LUNABNB-10,1633046400000,10013000,12000000,7319000,8178000,961715460000000,1635724799999,87904064728710,308208,543003200000000,49481205681800,0,1700306956000000,-738591496000000,-1835000
MBOXUSDT-10,1633046400000,442600000,569600000,341100000,428900000,18312967070000000,1635724799999,83845988174890000,2200273,8897368950000000,40807185512730000,0,19042151000000000,-729183930000000,-13700000
DYDXBTC-10,1633046400000,53768,56075,24000,24746,1536192289000000,1635724799999,611979573682,684094,738861113000000,295893609741,0,2245571052000000,-709378763000000,-29022
FTTBTC-10,1633046400000,118180,121440,88140,96850,503171197000000,1635724799999,511913947519,397120,246713727000000,251241202828,0,1185990134000000,-682818937000000,-21330
SNXBTC-10,1633046400000,21950,23790,14400,16520,807298579000000,1635724799999,140604303780,221959,393621205000000,68711965225,0,1432900773000000,-625602194000000,-5430
AVABUSD-10,1633046400000,273600000,366800000,262100000,280400000,1258227320000000,1635724799999,3924050561270000,221555,599921960000000,1874815424010000,0,1866854527000000,-608627207000000,6800000
ONEUSDT-10,1633046400000,15062000,38000000,14694000,30439000,1852687335120000000,1635724799999,467038314719570000,9226765,934133937450000000,235969268102470000,0,1853295533830000000,-608198710000128,15377000
FIOBNB-10,1633046400000,42880,52880,33020,34950,2601607760000000,1635724799999,1085368200767,31621,1282749000000000,538758743500,0,3192181280000000,-590573520000000,-7930
ALPACABTC-10,1633046400000,1939,1950,1370,1459,1603617040000000,1635724799999,25845801951,51401,753066760000000,12210149771,0,2192464580000000,-588847540000000,-480
MINABNB-10,1633046400000,1051300,1119300,813400,852000,263655920000000,1635724799999,2577282613590,30810,126795770000000,1246424975680,0,805169750000000,-541513830000000,-199300
AVABTC-10,1633046400000,6223,6658,4431,4574,1586236785000000,1635724799999,83558583518,177571,791941278000000,41808209510,0,2121623608000000,-535386823000000,-1649
KAVABTC-10,1633046400000,12320,13720,8410,9620,775402300000000,1635724799999,81166376379,115146,347271670000000,36552051657,0,1296602510000000,-521200210000000,-2700
ALPHABNB-10,1633046400000,223700,257400,189700,193900,224522500000000,1635724799999,508181543300,6985,94704300000000,214426964500,0,740721800000000,-516199300000000,-29800
RENBUSD-10,1633046400000,94000000,137400000,90400000,103230000,4479777100000000,1635724799999,5046440260010000,196654,2216950900000000,2494983950120000,0,4990872300000000,-511095200000000,9230000
ANTBTC-10,1633046400000,9844,10668,7067,7621,514693859000000,1635724799999,42906658407,62101,280004326000000,23454158928,0,1025166490000000,-510472631000000,-2223
POWRETH-10,1633046400000,10170,16250,7770,8670,3441386300000000,1635724799999,362936181715,49070,1809177800000000,192052164984,0,3946866000000000,-505479700000000,-1500
DOTBNB-10,1633046400000,7378000,9506000,6899000,8145000,843908722000000,1635724799999,70973733431490,580281,424851544000000,35725520615040,0,1328778227000000,-484869505000000,767000
IOTAETH-10,1633046400000,38460,47340,28800,34630,1667648800000000,1635724799999,593803907100,52046,792703800000000,285415381620,0,2145223900000000,-477575100000000,-3830
LITBTC-10,1633046400000,7350,8740,5969,8343,528260300000000,1635724799999,39326379846,88353,271342680000000,20230736433,0,996557170000000,-468296870000000,993
ZRXBTC-10,1633046400000,2090,2784,1471,1936,6108319500000000,1635724799999,121805396042,322860,3000533000000000,60341254714,0,6570669300000000,-462349800000000,-154
SUSDUSDT-10,1633046400000,99900000,101500000,99000000,99400000,473782640000000,1635724799999,473315072880000,9893,238835430000000,238674974600000,0,927141825000000,-453359185000000,-500000
MBOXBNB-10,1633046400000,1143500,1354200,732800,814900,504271340000000,1635724799999,5139663702580,91564,229390320000000,2361734551940,0,924104150000000,-419832810000000,-328600
NEBLETH-10,1633046400000,36500,46660,29000,33420,326575900000000,1635724799999,119895339590,22073,156981600000000,57857648560,0,731408154000000,-404832254000000,-3080
FXSBTC-10,1633046400000,10233,28150,8253,22679,633122539000000,1635724799999,104556534741,245476,313907117000000,51694864822,0,1035865798000000,-402743259000000,12446
LINKBTC-10,1633046400000,54770,58060,39560,48930,4090094339000000,1635724799999,1970350635770,1474354,2077894409000000,997878399105,0,4488544803000000,-398450464000000,-5840
NXSBTC-10,1633046400000,1404,1856,982,1061,1935906800000000,1635724799999,24519586133,74337,899609200000000,11552065068,0,2328663500000000,-392756700000000,-343
SUSHIBNB-10,1633046400000,2620000,2669000,2062000,2071000,337865990000000,1635724799999,7993622162100,115488,174514500000000,4126268150600,0,720025855000000,-382159865000000,-549000
PIVXETH-10,1633046400000,22140,24220,16300,18440,417687390000000,1635724799999,83744114633,16302,204544000000000,41153790550,0,795418063000000,-377730673000000,-3700
LRCETH-10,1633046400000,12187,14954,9198,14733,3858019900000000,1635724799999,448681176978,34771,1792077400000000,209321775654,0,4229707200000000,-371687300000000,2546
IOTABNB-10,1633046400000,297800,399500,237300,282200,1297686000000000,1635724799999,3751594359600,41886,632110100000000,1831026989300,0,1663269910000000,-365583910000000,-15600
ZILBUSD-10,1633046400000,8581000,12607000,8417000,11236000,92218325590000000,1635724799999,9379211841114300,414295,46440426870000000,4729167568912100,0,92583593910000000,-365268320000000,2655000
WANBTC-10,1633046400000,1730,1969,1370,1530,2777693600000000,1635724799999,44766464499,151461,1360564400000000,21978286924,0,3137575000000000,-359881400000000,-200
SRMBNB-10,1633046400000,1929000,2215000,1341000,1380000,238680910000000,1635724799999,4129051776500,47143,129157530000000,2245489975900,0,596039130000000,-357358220000000,-549000
KNCBTC-10,1633046400000,3407,3736,2462,3245,2292300050000000,1635724799999,69127131702,144535,1170100170000000,35443372092,0,2636916830000000,-344616780000000,-162
PNTBTC-10,1633046400000,2006,2720,1556,1830,2782488000000000,1635724799999,53963305884,123938,1363285000000000,26440442966,0,3125285800000000,-342797800000000,-176
XECUSDT-10,1633046400000,24454,25990,15800,18218,518911067951300,1635724799999,107713564680288000,4372321,254735244549400,52943040531313700,0,861173454767700,-342262386816400,-6236
ORNBTC-10,1633046400000,18470,19720,11750,12740,419275271000000,1635724799999,59728030728,142328,200303948000000,28562075866,0,759869281000000,-340594010000000,-5730
CLVBNB-10,1633046400000,287200,327000,210400,228300,391304800000000,1635724799999,1062254182640,9988,176955530000000,481252294740,0,722699970000000,-331395170000000,-58900
DYDXBNB-10,1633046400000,6079800,6360000,2845700,2896800,156071255000000,1635724799999,7581193676857,66037,73255803000000,3545813752016,0,478032921000000,-321961666000000,-3183000
NANOBTC-10,1633046400000,10130,12850,7900,10170,1373653287000000,1635724799999,137487073531,434430,669849140000000,67165731627,0,1695293857000000,-321640570000000,40
INJBNB-10,1633046400000,2506000,3000000,2052000,2070000,324172970000000,1635724799999,8283586934800,113293,166908160000000,4266477658400,0,637225430000000,-313052460000000,-436000
BCHUPUSDT-10,1633046400000,22600000,39150000,22390000,31030000,4702733899000000,1635724799999,1532840147028500,69484,2497855493000000,814654553234200,0,5009003185000000,-306269286000000,8430000
DEGOBTC-10,1633046400000,15150,18620,12360,15000,464358247000000,1635724799999,68510243897,107692,252087709000000,37208839100,0,766702507000000,-302344260000000,-150
LINKETH-10,1633046400000,800100,812500,650400,699000,790397781000000,1635724799999,5809844285922,394771,373459896000000,2745309062241,0,1067591269000000,-277193488000000,-101100
NULSBTC-10,1633046400000,1078,1390,858,921,5499224200000000,1635724799999,54106002874,169464,2663007000000000,26438623983,0,5775723200000000,-276499000000000,-157
GRSBTC-10,1633046400000,1748,2326,1311,1691,1754795800000000,1635724799999,30250209879,71827,894955100000000,15498099158,0,2031019700000000,-276223900000000,-57
KMDETH-10,1633046400000,29160,34170,23030,25130,596221000000000,1635724799999,170433519049,34836,275883300000000,78712877090,0,870256622000000,-274035622000000,-4030
ACMBTC-10,1633046400000,20300,20440,13040,13930,94883964000000,1635724799999,14723757314,70630,44636833000000,6931152127,0,349250642000000,-254366678000000,-6370
STRAXBTC-10,1633046400000,4226,5141,3098,3721,1084857870000000,1635724799999,42055691125,72709,522557820000000,20335969017,0,1338485310000000,-253627440000000,-505
WANETH-10,1633046400000,25240,29610,20080,21880,819645636000000,1635724799999,200720954488,79170,424151941000000,103686205480,0,1070484146000000,-250838510000000,-3360
BANDBTC-10,1633046400000,16360,18050,12430,16060,634557850000000,1635724799999,94260069272,196700,311473190000000,46388057860,0,878160070000000,-243602220000000,-300
GASBTC-10,1633046400000,17990,18990,12870,14630,371632523000000,1635724799999,59630806321,299648,186588984000000,30017956634,0,614700687000000,-243068164000000,-3360
GBPBUSD-10,1633046400000,134200000,142100000,134100000,137500000,7507233680000000,1635724799999,10386506120529400,197990,4072716040000000,5638211680519400,0,7747207610000000,-239973930000000,3300000
